,Precio,Metros_Construidos,Habitaciones,Baños,Terraza,Garaje,Orientación_norte,Orientación_sur,Orientación_este,Orientación_oeste,Conserje,Ático,Año_construcción,Distancia_centro,Distancia_metro,Barrio
1443,231000.0,95.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1973.0,0.916924653047611,0.356121789005457,31.0
1444,355000.0,104.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1990.0,0.605757840534267,0.305327768131564,31.0
1445,690000.0,180.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1972.0,0.795700991008476,0.138483507993493,31.0
1446,425000.0,168.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1975.0,1.04364679799785,0.58378807306539,31.0
1447,298000.0,159.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1967.0,1.19568273449078,0.599123323674369,31.0
1448,690000.0,240.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1972.0,0.772830717789353,0.266182964333313,31.0
1449,123000.0,76.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1956.0,0.642663356484021,0.249181927240944,31.0
1450,416000.0,179.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1983.0,1.16963246513386,0.431860514107373,31.0
1451,458000.0,178.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1960.0,1.3825642868317,0.444907331920697,31.0
1452,508000.0,220.0,5,3.0,0.0,0,0,0,0.0,0,0,0,1936.0,0.819641262976066,0.296905999841909,31.0
1453,229000.0,90.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1970.0,1.38069104386304,0.580167053884924,31.0
1454,430000.0,140.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1932.0,1.15277708975691,0.579521159252218,31.0
1455,273000.0,124.0,5,2.0,1.0,0,0,0,1.0,0,0,0,1940.0,1.24291455983772,0.423285281896288,31.0
1456,386000.0,111.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1944.0,0.847070189335856,0.377110574667932,31.0
1457,242000.0,100.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1935.0,1.2716287086953,0.451300977750508,31.0
1458,139000.0,60.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1942.0,0.903378775020403,0.351469486930008,31.0
1459,385000.0,174.0,5,2.0,0.0,0,0,0,1.0,0,0,0,1964.0,0.997711935660722,0.252736774964944,31.0
1460,338000.0,136.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1933.0,1.01231975316188,0.457020597297308,31.0
1461,249000.0,121.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1930.0,0.933458189074446,0.263157364670815,31.0
1462,690000.0,248.5,5,3.0,1.0,0,0,0,0.0,0,0,0,1960.0,0.724270486316903,0.167047666613134,31.0
1463,450000.0,122.0,2,3.0,0.0,0,0,0,0.0,0,0,0,1928.0,0.93957273003892,0.480477200242294,31.0
1464,483000.0,150.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1987.0,0.790357529929675,0.097694400103858,31.0
1465,397000.0,168.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1963.0,0.991540517834471,0.51817293730191,31.0
1466,382000.0,75.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.831432791267588,0.213074556219144,31.0
1467,152000.0,123.0,0,0.0,0.0,0,0,0,1.0,0,0,0,1974.0,1.07495029509396,0.236066310747196,31.0
1468,411000.0,158.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1984.0,0.697910032194429,0.191606884360466,31.0
1469,690000.0,210.0,4,3.0,1.0,0,0,0,0.0,0,0,0,2001.0,0.7546497738924,0.134373026027257,31.0
1470,497000.0,150.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1987.0,0.820728184496434,0.079770352092098,52.0
1471,506000.0,175.0,4,2.0,1.0,0,0,0,1.0,0,0,0,1960.0,1.44463034471411,0.649726565226063,31.0
1472,457000.0,195.0,5,3.5,1.0,0,0,0,0.0,0,0,0,1977.0,1.27383008926939,0.435242599849268,31.0
1473,343000.0,120.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1957.0,1.13509610569331,0.358458755912656,31.0
1474,259000.0,116.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1930.0,1.08782985962471,0.451807560346439,31.0
1475,254000.0,110.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1940.0,1.11728454776572,0.450667600148358,31.0
1476,326000.0,141.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1977.0,1.18696347558162,0.375319357939972,31.0
1477,428000.0,95.0,3,3.0,0.0,0,0,0,1.0,0,0,0,1987.0,1.28527330985392,0.479875245738617,31.0
1478,234000.0,75.0,1,2.0,0.0,0,0,0,0.0,0,0,0,1931.0,0.912768316366701,0.329380291648741,31.0
1479,348000.0,170.0,7,2.0,0.0,0,0,0,1.0,0,0,0,1972.0,1.12289799444942,0.258780011620377,52.0
1480,414000.0,137.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1950.0,1.17648042112427,0.536014114234566,31.0
1481,178000.0,50.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1943.0,0.899303425558686,0.344707159369874,31.0
1482,266000.0,80.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,0.721275108780879,0.170999971864168,31.0
1483,288000.0,130.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1974.0,1.2023891562761,0.541154347112447,31.0
1484,690000.0,240.0,5,3.0,1.0,0,0,0,1.0,0,0,0,1981.0,1.03740003339772,0.514744212067494,31.0
1485,399000.0,158.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1950.0,1.01622995428701,0.214665526438295,31.0
1486,472000.0,130.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1968.0,0.613828877783307,0.285101197123673,31.0
1487,296000.0,133.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1945.0,1.41950415070687,0.40187926595934,52.0
1488,418000.0,137.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1977.0,1.12590273506821,0.508526559089323,31.0
1489,201000.0,60.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1992.0,0.714979711882004,0.169689349502551,31.0
1490,230000.0,98.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1967.0,1.29758902198809,0.44943188345109,31.0
1491,422000.0,100.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1986.0,1.34362716607697,0.462763472010455,31.0
1492,306000.0,124.0,5,2.0,1.0,0,0,0,1.0,0,0,0,1940.0,1.18633517135168,0.414392613321871,31.0
1493,360000.0,75.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.937748624543782,0.199626739886097,31.0
1494,289000.0,105.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1930.0,1.09931712962126,0.248069223675538,31.0
1495,690000.0,212.0,4,3.0,0.0,0,0,0,0.0,0,0,0,2002.0,1.25331646776602,0.641909951014485,31.0
1496,288000.0,121.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1950.0,1.12917190911197,0.338152679297631,31.0
1497,393000.0,177.0,6,2.0,1.0,0,0,0,1.0,0,0,0,1930.0,1.07741619668376,0.404799972374988,31.0
1498,384000.0,140.0,3,3.0,0.0,0,0,0,0.0,0,0,0,1962.0,1.28475718858141,0.589517215592507,31.0
1499,366000.0,174.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1941.0,1.07779037917637,0.340971682899306,31.0
1500,628000.0,210.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1959.0,1.37744364685767,0.620677496701539,31.0
1501,323000.0,125.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1940.0,1.19415389040711,0.417326619090168,31.0
1502,391000.0,174.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1941.0,0.984374048337338,0.272743200361021,31.0
1503,371000.0,155.0,3,3.0,0.0,0,0,0,0.0,0,0,0,1981.0,1.35201758796858,0.627484737038198,31.0
1504,236000.0,106.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1930.0,1.16033363409988,0.532231749911776,31.0
1505,573000.0,165.0,4,2.0,1.0,0,0,0,1.0,0,0,0,1972.0,0.755508731869767,0.266132956436132,31.0
1506,388000.0,170.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1960.0,0.995371384560461,0.531121665292989,31.0
1507,386000.0,190.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1962.0,1.17796234624243,0.449369081243861,31.0
1508,690000.0,240.0,6,3.0,0.0,0,0,0,0.0,0,0,0,1940.0,0.743844157807336,0.362754173064455,20.0
1509,212000.0,95.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.893691450491742,0.0168569698589201,52.0
1510,290000.0,120.0,5,2.0,0.0,0,0,0,0.0,0,0,0,2009.5,1.16245508829946,0.361415381936093,31.0
1511,234000.0,95.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1935.0,1.2429197561085,0.465055621887859,31.0
1512,275000.0,122.0,5,2.0,1.0,0,0,0,1.0,0,0,0,1940.0,1.17340995555079,0.391095236470683,31.0
1513,318000.0,118.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1989.0,1.09602407616576,0.385633883000286,31.0
1514,374000.0,153.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1956.0,1.29007651927314,0.612865119158304,31.0
1515,394000.0,170.0,5,2.0,1.0,0,0,0,0.0,0,0,0,1969.0,1.13935667197717,0.377725759790259,31.0
1516,266000.0,100.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1930.0,1.11485830510724,0.505079179514425,31.0
1517,257000.0,110.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1969.0,1.00557849089825,0.319267005649554,31.0
1518,690000.0,239.0,5,3.0,0.0,0,0,0,0.0,0,0,0,1974.0,0.804952483779837,0.280119967687287,31.0
1519,345000.0,175.0,5,2.0,1.0,0,0,0,1.0,0,0,0,1986.0,1.36220720987278,0.55560882209385,31.0
1520,362000.0,134.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1976.0,1.40361975519981,0.39736992409735,52.0
1521,690000.0,185.0,3,3.0,0.0,0,0,0,1.0,0,0,0,1930.0,0.794940158272133,0.295364853535962,31.0
1522,429000.0,145.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1930.0,0.995429439662478,0.528931497823051,31.0
1523,279000.0,135.0,5,2.0,1.0,0,0,0,0.0,0,0,0,1950.0,1.14590598808465,0.623705147810066,31.0
1524,372000.0,185.0,5,2.0,1.0,0,0,0,0.0,0,0,0,1960.0,1.17048080392194,0.424241621382083,31.0
1525,325000.0,155.0,3,2.0,1.0,0,0,0,1.0,0,0,0,1965.0,0.88381682581108,0.358461049042902,31.0
1526,595000.0,188.0,4,2.0,1.0,0,0,0,1.0,0,0,0,1958.0,1.31705166906496,0.655797754035872,31.0
1527,321000.0,103.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,1.14530943809506,0.302623963460495,31.0
1528,276000.0,110.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1988.0,1.21911454888621,0.606675359581253,31.0
1529,690000.0,248.5,5,3.5,0.0,0,0,0,0.0,0,0,0,1977.0,1.18429521279379,0.59114308781057,31.0
1530,638000.0,168.0,5,2.0,1.0,0,0,0,1.0,0,0,0,1959.0,1.31566692926339,0.663272459508872,31.0
1531,87000.0,46.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1964.0,0.683312433187319,0.200538484431476,31.0
1532,236000.0,98.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1950.0,1.13457373623696,0.434608151974114,31.0
1533,142000.0,85.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1956.0,0.666433198603148,0.280913367911337,31.0
1534,373000.0,170.0,5,2.0,0.0,0,0,0,1.0,0,0,0,1950.0,1.2921709087858,0.609226361351775,31.0
1535,346000.0,152.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1950.0,1.2213225196562,0.435673099831957,31.0
1536,531000.0,170.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1930.0,0.957264655529671,0.49099732119857,31.0
1537,392000.0,130.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1954.0,1.27159634154288,0.633365255225373,31.0
1538,690000.0,248.5,5,3.0,0.0,0,0,0,0.0,0,0,0,1977.0,1.18849032075216,0.599363201697785,31.0
1539,443000.0,204.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1983.0,1.40848071595562,0.691830714948123,31.0
1540,296000.0,110.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1978.0,1.19552318562581,0.396186725191392,31.0
1541,313000.0,125.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1930.0,1.11355042653465,0.481141185689489,31.0
1542,142000.0,90.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1956.0,1.02934118812259,0.175129342337475,31.0
1543,404000.0,200.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1940.0,0.723331878398259,0.331408862253689,20.0
1544,232000.0,100.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1962.0,1.22603034452726,0.403425340365522,31.0
1545,424000.0,185.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1983.0,1.36689743642313,0.622293546784545,31.0
1546,690000.0,248.5,6,3.0,0.0,0,0,0,0.0,0,0,0,1960.0,0.722665871684087,0.174071080226925,31.0
1547,249000.0,85.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1963.0,1.0390014735432,0.272372316223098,31.0
1548,376000.0,115.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.33442131852451,0.474329906631277,31.0
1549,249000.0,120.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1977.0,0.96379964953553,0.276799004571221,31.0
1550,305000.0,149.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,0.763367609091417,0.112684849962903,14.0
1551,184000.0,80.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1998.0,1.03516239610208,0.472298812493412,14.0
1552,199000.0,107.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1966.0,1.13090881264342,0.433078748251042,14.0
1553,156000.0,120.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.19252805941449,0.391578000933546,14.0
1554,381000.0,180.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1970.0,0.959054802402722,0.400820410315043,14.0
1555,85000.0,60.0,1,1.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.814897667114113,0.281585193669192,14.0
1556,112000.0,67.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1953.0,0.988958804542199,0.4920562555795,14.0
1557,183000.0,164.0,4,1.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.801435051612119,0.362399123765301,14.0
1558,149000.0,120.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1967.0,1.1722823412481,0.399287483013254,14.0
1559,342000.0,140.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1955.0,0.587258979595467,0.147473800361849,55.0
1560,432000.0,157.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1977.0,0.781465196974993,0.396110738103502,19.0
1561,513000.0,205.0,3,3.0,0.0,0,0,0,0.0,0,0,0,1967.0,0.578711409523024,0.15630343738396,55.0
1562,132000.0,75.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1957.0,1.27176400392074,0.382620604890003,14.0
1563,189000.0,90.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1969.0,0.895193409356975,0.470881855078907,14.0
1564,245000.0,96.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.955986488816825,0.384689331018972,14.0
1565,450000.0,140.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1980.0,0.810684251148872,0.386768128326274,14.0
1566,157000.0,120.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1978.0,1.21276470362575,0.3929811115982,14.0
1567,251000.0,155.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1950.0,0.98878787880811,0.358561655142217,34.0
1568,94000.0,61.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.02218060425059,0.483499999860565,14.0
1569,174000.0,70.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.940352171993708,0.534999201705635,14.0
1570,347000.0,130.0,3,3.0,1.0,0,0,0,0.0,0,0,0,1983.0,0.975184777414003,0.429458901520772,14.0
1571,415000.0,130.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1967.0,0.77536041517645,0.414939294396383,19.0
1572,153000.0,108.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1963.0,0.880435753272951,0.453963840431527,14.0
1573,141000.0,60.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.987159643529846,0.524298969581162,14.0
1574,382000.0,151.0,5,3.0,1.0,0,0,0,1.0,0,0,0,1974.0,1.26000358910539,0.289014665011164,34.0
1575,255000.0,95.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.954760539665882,0.437647675128696,14.0
1576,248000.0,130.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1962.0,0.74017728564264,0.0729516309669347,14.0
1577,294000.0,128.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.692956037210162,0.0564786539960836,14.0
1578,299000.0,120.0,3,2.0,1.0,0,0,0,1.0,0,0,0,1935.0,0.630661204453443,0.104630019857356,55.0
1579,383000.0,151.0,3,2.0,1.0,0,0,0,1.0,0,0,0,1977.0,0.846055419581914,0.459249334888155,19.0
1580,169000.0,134.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1976.0,1.26359963029095,0.510155482943283,14.0
1581,253000.0,96.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.947784331272363,0.423941171297657,14.0
1582,120000.0,61.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.910852692787813,0.491896785812124,14.0
1583,167000.0,173.0,6,2.0,0.0,0,0,0,0.0,0,0,0,1972.0,0.967920363937446,0.33244976000527,34.0
1584,110000.0,56.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.24309162051561,0.446955030929845,14.0
1585,149000.0,95.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,1.19506237042625,0.40535245975294,14.0
1586,169000.0,89.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1962.0,1.21665569550096,0.45015548069526,14.0
1587,190000.0,100.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1977.0,0.605028873029576,0.158298561859246,37.0
1588,341000.0,109.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1996.0,1.04073427622877,0.532612121072074,14.0
1589,275000.0,144.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1954.0,0.669302966588121,0.0680235321043871,2.0
1590,251000.0,141.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1972.0,1.15307114498039,0.402284181791741,34.0
1591,129000.0,75.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1957.0,1.26153749741805,0.405100348179968,14.0
1592,61000.0,60.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.07049410443122,0.485608664675981,14.0
1593,690000.0,248.5,3,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.963101107211033,0.455097598318683,14.0
1594,281000.0,95.0,1,1.0,1.0,0,0,0,0.0,0,0,0,1983.0,0.731590131048974,0.240658251121944,14.0
1595,358000.0,143.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1961.0,0.808625491949596,0.104294513934027,2.0
1596,182000.0,100.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1998.0,1.03594442474465,0.482428407290367,14.0
1597,338000.0,179.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1962.0,0.833381855541942,0.145647782092424,14.0
1598,319000.0,133.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1971.0,1.06336047702921,0.458679026138415,14.0
1599,177000.0,110.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1955.0,0.702733758412625,0.0730465396305178,2.0
1600,195000.0,100.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1956.0,1.21894192713948,0.394961596061855,14.0
1601,130000.0,69.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.949367892726377,0.528312172359073,14.0
1602,113000.0,57.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.16391668011135,0.502183086083707,14.0
1603,237000.0,160.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1951.0,0.99180773221676,0.530350464732192,14.0
1604,113000.0,60.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.23113509397765,0.449089817190489,14.0
1605,195000.0,95.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1995.0,1.01031754309239,0.552626522949834,14.0
1606,690000.0,120.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1940.0,1.13284244788879,0.404562163686559,14.0
1607,114000.0,57.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.15734685425453,0.496847254918125,14.0
1608,398000.0,155.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1971.0,0.825559094668278,0.467622581161982,19.0
1609,137000.0,53.0,1,1.0,1.0,0,0,0,1.0,0,0,0,1970.0,0.82195930312183,0.426131497754215,14.0
1610,148000.0,75.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.07888297454717,0.471423797956277,14.0
1611,298000.0,150.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,0.687328368902369,0.140642628767916,14.0
1612,199000.0,100.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1956.0,1.19526778605998,0.441038878752059,14.0
1613,353000.0,138.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1969.0,0.658399859567153,0.0913309189115048,14.0
1614,98000.0,72.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1964.0,0.852550332410341,0.449766168322422,19.0
1615,220000.0,129.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1958.0,0.788074923125328,0.352729389426067,14.0
1616,303000.0,149.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,0.698178427344223,0.155069411585687,14.0
1617,154000.0,122.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1952.0,1.21072153502593,0.410978415027965,14.0
1618,266000.0,140.0,4,1.0,1.0,0,0,0,1.0,0,0,0,1940.0,0.81276192381716,0.382182165235522,14.0
1619,143000.0,64.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.837254882661893,0.451939603734086,19.0
1620,54000.0,61.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1962.0,1.02960519827407,0.487025211530808,14.0
1621,150000.0,70.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1967.0,0.766353460925781,0.250897997065388,14.0
1622,138000.0,150.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1983.0,1.0256619931116,0.439582107212464,14.0
1623,350000.0,150.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1974.0,0.588794781416881,0.146149271800183,55.0
1624,234000.0,121.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1982.0,0.968054175079304,0.484956002121559,14.0
1625,151000.0,63.0,1,1.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.866580976834907,0.394776165376519,14.0
1626,148000.0,95.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1978.0,1.03491884424032,0.491360501525288,14.0
1627,203000.0,100.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1964.0,0.705758208449503,0.0454950776494739,2.0
1628,130000.0,78.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,0.944802857383777,0.424066991772016,14.0
1629,227000.0,95.0,3,2.0,0.0,0,0,0,1.0,0,0,0,2004.0,0.894866438866062,0.437078629970375,14.0
1630,180000.0,116.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1961.0,0.861825387339674,0.450939787612656,14.0
1631,391000.0,175.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1953.0,0.393388045207006,0.296090351561297,55.0
1632,327000.0,220.0,5,3.0,0.0,0,0,0,0.0,0,0,0,1984.0,0.686214214615659,0.166035010917698,37.0
1633,196000.0,90.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1960.0,0.460807808621983,0.218433166352608,37.0
1634,494000.0,247.0,6,2.0,1.0,0,0,0,0.0,0,0,0,1930.0,0.21720503820334,0.0454376613129983,55.0
1635,171000.0,100.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1976.0,0.460751840521136,0.213155490685783,37.0
1636,118000.0,75.0,3,1.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.504243924745387,0.238819633788774,37.0
1637,193000.0,122.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1987.0,0.536279627712658,0.178007576289085,37.0
1638,155000.0,80.0,2,2.0,0.0,0,0,0,0.0,0,0,0,2009.0,0.437887411769533,0.200423072812739,37.0
1639,539000.0,200.0,6,2.0,0.0,0,0,0,0.0,0,0,0,1964.0,0.292720405676703,0.0387846786321389,37.0
1640,196000.0,90.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.449551433634031,0.206469399143762,37.0
1641,246000.0,138.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1941.0,0.498781826289524,0.118430550022405,37.0
1642,90000.0,64.0,2,1.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.526390102075703,0.0951637451643948,37.0
1643,176000.0,113.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1979.0,0.558971514826119,0.165361350871002,37.0
1644,275000.0,150.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1947.0,0.611838281616835,0.0612496780679305,37.0
1645,246000.0,118.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.331130828750969,0.212575894862724,37.0
1646,484000.0,215.0,5,2.0,1.0,0,0,0,0.0,0,0,0,1959.0,0.270367579285574,0.182376477171404,55.0
1647,200000.0,130.0,5,2.0,1.0,0,0,0,1.0,0,0,0,1983.0,0.519962804169443,0.22111892243799,37.0
1648,231000.0,138.0,5,1.0,0.0,0,0,0,0.0,0,0,0,1978.0,0.484796022758445,0.130991320983297,37.0
1649,204000.0,85.0,0,1.0,1.0,0,0,0,0.0,0,0,0,1950.0,0.561948270670645,0.118602037482816,37.0
1650,186000.0,91.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.510263647502723,0.175896697143586,37.0
1651,190000.0,106.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1930.0,0.575342273383161,0.187736004828989,37.0
1652,159000.0,80.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,0.517585538833944,0.191688141585376,37.0
1653,175000.0,103.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1979.0,0.394201614601334,0.144056679080514,37.0
1654,238000.0,128.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,0.459522660658799,0.179667983413167,37.0
1655,203000.0,107.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1930.0,0.623368349319363,0.183325015801129,37.0
1656,293000.0,120.0,5,2.0,1.0,0,0,0,0.0,0,0,0,1987.0,0.610337540524417,0.104572420585198,37.0
1657,243000.0,140.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1968.0,0.558000124309409,0.0803268930320828,37.0
1658,690000.0,248.5,4,3.0,1.0,0,0,0,0.0,0,0,0,1967.0,0.335966510838475,0.293457351216009,55.0
1659,127000.0,100.0,4,1.0,0.0,0,0,0,1.0,0,0,0,1958.0,0.634365043959398,0.103233343327825,37.0
1660,150000.0,72.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1950.0,0.579029848018253,0.193226751896584,37.0
1661,222000.0,150.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1942.0,0.609827101643634,0.161812696435307,37.0
1662,177000.0,110.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1972.0,0.662334113580413,0.143083803644982,37.0
